Specification Number,Specification description,Region,Type,Volume,Spend,Model 1,Model 2,Model 3,Model 4,variable,value,Cluster name,Level 0,Level 1,Level 2,Level 3,Level 4,Level 5
200000001923,Aspartame-Powder,Global,ward_euclidean,205700.0,2810316.872857732,1,5,0,2,200000000082,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000001923,Aspartame-Powder,Global,ward_euclidean,205700.0,2810316.872857732,1,5,0,2,200000005955,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000001923,Aspartame-Powder,Global,ward_euclidean,205700.0,2810316.872857732,1,5,0,2,200000007192,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000001923,Aspartame-Powder,Global,ward_euclidean,205700.0,2810316.872857732,1,5,0,2,200000007216,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000001923,Aspartame-Powder,Global,ward_euclidean,205700.0,2810316.872857732,1,5,0,2,200000007237,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000001923,Aspartame-Powder,Global,ward_euclidean,205700.0,2810316.872857732,1,5,0,2,200000000024,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000001923,Aspartame-Powder,Global,ward_euclidean,205700.0,2810316.872857732,1,5,0,2,200000000085,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000001923,Aspartame-Powder,Global,ward_euclidean,205700.0,2810316.872857732,1,5,0,2,200000001902,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000001923,Aspartame-Powder,Global,ward_euclidean,205700.0,2810316.872857732,1,5,0,2,200000005477,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000001923,Aspartame-Powder,Global,ward_euclidean,205700.0,2810316.872857732,1,5,0,2,200000005677,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000001923,Aspartame-Powder,Global,ward_euclidean,205700.0,2810316.872857732,1,5,0,2,200000007338,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000001923,Aspartame-Powder,Global,ward_euclidean,205700.0,2810316.872857732,1,5,0,2,200000009719,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000001923,Aspartame-Powder,Global,ward_euclidean,205700.0,2810316.872857732,1,5,0,2,200000000501,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000001923,Aspartame-Powder,Global,ward_euclidean,205700.0,2810316.872857732,1,5,0,2,200000003153,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000001923,Aspartame-Powder,Global,ward_euclidean,205700.0,2810316.872857732,1,5,0,2,200000003417,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000001923,Aspartame-Powder,Global,ward_euclidean,205700.0,2810316.872857732,1,5,0,2,200000005865,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000001923,Aspartame-Powder,Global,ward_euclidean,205700.0,2810316.872857732,1,5,0,2,200000005869,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000001923,Aspartame-Powder,Global,ward_euclidean,205700.0,2810316.872857732,1,5,0,2,200000007208,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000001923,Aspartame-Powder,Global,ward_euclidean,205700.0,2810316.872857732,1,5,0,2,200000008653,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000001923,Aspartame-Powder,Global,ward_euclidean,205700.0,2810316.872857732,1,5,0,2,200000002455,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000001923,Aspartame-Powder,Global,ward_euclidean,205700.0,2810316.872857732,1,5,0,2,200000002785,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000001923,Aspartame-Powder,Global,ward_euclidean,205700.0,2810316.872857732,1,5,0,2,200000005954,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000001923,Aspartame-Powder,Global,ward_euclidean,205700.0,2810316.872857732,1,5,0,2,200000007090,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000001923,Aspartame-Powder,Global,ward_euclidean,205700.0,2810316.872857732,1,5,0,2,200000000422,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000001923,Aspartame-Powder,Global,ward_euclidean,205700.0,2810316.872857732,1,5,0,2,200000001014,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005477,ASPARTAME FREE,Global,ward_euclidean,4798.0,75018.06238061056,7,6,7,6,200000005477,1.0,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005477,ASPARTAME FREE,Global,ward_euclidean,4798.0,75018.06238061056,7,6,7,6,200000000081,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005477,ASPARTAME FREE,Global,ward_euclidean,4798.0,75018.06238061056,7,6,7,6,200000000082,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005477,ASPARTAME FREE,Global,ward_euclidean,4798.0,75018.06238061056,7,6,7,6,200000005955,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005477,ASPARTAME FREE,Global,ward_euclidean,4798.0,75018.06238061056,7,6,7,6,200000007192,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005477,ASPARTAME FREE,Global,ward_euclidean,4798.0,75018.06238061056,7,6,7,6,200000007216,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005477,ASPARTAME FREE,Global,ward_euclidean,4798.0,75018.06238061056,7,6,7,6,200000007237,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005477,ASPARTAME FREE,Global,ward_euclidean,4798.0,75018.06238061056,7,6,7,6,200000000024,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005477,ASPARTAME FREE,Global,ward_euclidean,4798.0,75018.06238061056,7,6,7,6,200000000085,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005477,ASPARTAME FREE,Global,ward_euclidean,4798.0,75018.06238061056,7,6,7,6,200000001902,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005477,ASPARTAME FREE,Global,ward_euclidean,4798.0,75018.06238061056,7,6,7,6,200000001923,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005477,ASPARTAME FREE,Global,ward_euclidean,4798.0,75018.06238061056,7,6,7,6,200000005677,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005477,ASPARTAME FREE,Global,ward_euclidean,4798.0,75018.06238061056,7,6,7,6,200000007338,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005477,ASPARTAME FREE,Global,ward_euclidean,4798.0,75018.06238061056,7,6,7,6,200000009719,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005477,ASPARTAME FREE,Global,ward_euclidean,4798.0,75018.06238061056,7,6,7,6,200000000501,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005477,ASPARTAME FREE,Global,ward_euclidean,4798.0,75018.06238061056,7,6,7,6,200000003153,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005477,ASPARTAME FREE,Global,ward_euclidean,4798.0,75018.06238061056,7,6,7,6,200000003417,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005477,ASPARTAME FREE,Global,ward_euclidean,4798.0,75018.06238061056,7,6,7,6,200000005865,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005477,ASPARTAME FREE,Global,ward_euclidean,4798.0,75018.06238061056,7,6,7,6,200000005869,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005477,ASPARTAME FREE,Global,ward_euclidean,4798.0,75018.06238061056,7,6,7,6,200000007208,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005477,ASPARTAME FREE,Global,ward_euclidean,4798.0,75018.06238061056,7,6,7,6,200000008653,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005477,ASPARTAME FREE,Global,ward_euclidean,4798.0,75018.06238061056,7,6,7,6,200000002455,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005477,ASPARTAME FREE,Global,ward_euclidean,4798.0,75018.06238061056,7,6,7,6,200000002785,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005477,ASPARTAME FREE,Global,ward_euclidean,4798.0,75018.06238061056,7,6,7,6,200000005954,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005477,ASPARTAME FREE,Global,ward_euclidean,4798.0,75018.06238061056,7,6,7,6,200000007090,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005477,ASPARTAME FREE,Global,ward_euclidean,4798.0,75018.06238061056,7,6,7,6,200000000422,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005477,ASPARTAME FREE,Global,ward_euclidean,4798.0,75018.06238061056,7,6,7,6,200000001014,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005677,"SWEETENER, ASPARTAME, POWDER",Global,ward_euclidean,43000.0,644190.7973722216,12,1,4,0,200000005677,1.0,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005677,"SWEETENER, ASPARTAME, POWDER",Global,ward_euclidean,43000.0,644190.7973722216,12,1,4,0,200000000081,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005677,"SWEETENER, ASPARTAME, POWDER",Global,ward_euclidean,43000.0,644190.7973722216,12,1,4,0,200000000082,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005677,"SWEETENER, ASPARTAME, POWDER",Global,ward_euclidean,43000.0,644190.7973722216,12,1,4,0,200000005955,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005677,"SWEETENER, ASPARTAME, POWDER",Global,ward_euclidean,43000.0,644190.7973722216,12,1,4,0,200000007192,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005677,"SWEETENER, ASPARTAME, POWDER",Global,ward_euclidean,43000.0,644190.7973722216,12,1,4,0,200000007216,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005677,"SWEETENER, ASPARTAME, POWDER",Global,ward_euclidean,43000.0,644190.7973722216,12,1,4,0,200000007237,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005677,"SWEETENER, ASPARTAME, POWDER",Global,ward_euclidean,43000.0,644190.7973722216,12,1,4,0,200000000024,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005677,"SWEETENER, ASPARTAME, POWDER",Global,ward_euclidean,43000.0,644190.7973722216,12,1,4,0,200000000085,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005677,"SWEETENER, ASPARTAME, POWDER",Global,ward_euclidean,43000.0,644190.7973722216,12,1,4,0,200000001902,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005677,"SWEETENER, ASPARTAME, POWDER",Global,ward_euclidean,43000.0,644190.7973722216,12,1,4,0,200000001923,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005677,"SWEETENER, ASPARTAME, POWDER",Global,ward_euclidean,43000.0,644190.7973722216,12,1,4,0,200000005477,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005677,"SWEETENER, ASPARTAME, POWDER",Global,ward_euclidean,43000.0,644190.7973722216,12,1,4,0,200000007338,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005677,"SWEETENER, ASPARTAME, POWDER",Global,ward_euclidean,43000.0,644190.7973722216,12,1,4,0,200000009719,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005677,"SWEETENER, ASPARTAME, POWDER",Global,ward_euclidean,43000.0,644190.7973722216,12,1,4,0,200000000501,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005677,"SWEETENER, ASPARTAME, POWDER",Global,ward_euclidean,43000.0,644190.7973722216,12,1,4,0,200000003153,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005677,"SWEETENER, ASPARTAME, POWDER",Global,ward_euclidean,43000.0,644190.7973722216,12,1,4,0,200000003417,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005677,"SWEETENER, ASPARTAME, POWDER",Global,ward_euclidean,43000.0,644190.7973722216,12,1,4,0,200000005865,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005677,"SWEETENER, ASPARTAME, POWDER",Global,ward_euclidean,43000.0,644190.7973722216,12,1,4,0,200000005869,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005677,"SWEETENER, ASPARTAME, POWDER",Global,ward_euclidean,43000.0,644190.7973722216,12,1,4,0,200000007208,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005677,"SWEETENER, ASPARTAME, POWDER",Global,ward_euclidean,43000.0,644190.7973722216,12,1,4,0,200000008653,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005677,"SWEETENER, ASPARTAME, POWDER",Global,ward_euclidean,43000.0,644190.7973722216,12,1,4,0,200000002455,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005677,"SWEETENER, ASPARTAME, POWDER",Global,ward_euclidean,43000.0,644190.7973722216,12,1,4,0,200000002785,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005677,"SWEETENER, ASPARTAME, POWDER",Global,ward_euclidean,43000.0,644190.7973722216,12,1,4,0,200000005954,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005677,"SWEETENER, ASPARTAME, POWDER",Global,ward_euclidean,43000.0,644190.7973722216,12,1,4,0,200000007090,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005677,"SWEETENER, ASPARTAME, POWDER",Global,ward_euclidean,43000.0,644190.7973722216,12,1,4,0,200000000422,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000005677,"SWEETENER, ASPARTAME, POWDER",Global,ward_euclidean,43000.0,644190.7973722216,12,1,4,0,200000001014,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000007338,"Sweetener, Acesulfame",Global,ward_euclidean,6300.0,55410.05571814443,8,4,8,8,200000007338,1.0,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000007338,"Sweetener, Acesulfame",Global,ward_euclidean,6300.0,55410.05571814443,8,4,8,8,200000000081,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000007338,"Sweetener, Acesulfame",Global,ward_euclidean,6300.0,55410.05571814443,8,4,8,8,200000000082,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000007338,"Sweetener, Acesulfame",Global,ward_euclidean,6300.0,55410.05571814443,8,4,8,8,200000005955,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000007338,"Sweetener, Acesulfame",Global,ward_euclidean,6300.0,55410.05571814443,8,4,8,8,200000007192,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000007338,"Sweetener, Acesulfame",Global,ward_euclidean,6300.0,55410.05571814443,8,4,8,8,200000007216,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000007338,"Sweetener, Acesulfame",Global,ward_euclidean,6300.0,55410.05571814443,8,4,8,8,200000007237,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000007338,"Sweetener, Acesulfame",Global,ward_euclidean,6300.0,55410.05571814443,8,4,8,8,200000000024,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000007338,"Sweetener, Acesulfame",Global,ward_euclidean,6300.0,55410.05571814443,8,4,8,8,200000000085,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000007338,"Sweetener, Acesulfame",Global,ward_euclidean,6300.0,55410.05571814443,8,4,8,8,200000001902,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000007338,"Sweetener, Acesulfame",Global,ward_euclidean,6300.0,55410.05571814443,8,4,8,8,200000001923,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000007338,"Sweetener, Acesulfame",Global,ward_euclidean,6300.0,55410.05571814443,8,4,8,8,200000005477,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000007338,"Sweetener, Acesulfame",Global,ward_euclidean,6300.0,55410.05571814443,8,4,8,8,200000005677,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000007338,"Sweetener, Acesulfame",Global,ward_euclidean,6300.0,55410.05571814443,8,4,8,8,200000009719,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000007338,"Sweetener, Acesulfame",Global,ward_euclidean,6300.0,55410.05571814443,8,4,8,8,200000000501,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000007338,"Sweetener, Acesulfame",Global,ward_euclidean,6300.0,55410.05571814443,8,4,8,8,200000003153,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000007338,"Sweetener, Acesulfame",Global,ward_euclidean,6300.0,55410.05571814443,8,4,8,8,200000003417,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000007338,"Sweetener, Acesulfame",Global,ward_euclidean,6300.0,55410.05571814443,8,4,8,8,200000005865,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000007338,"Sweetener, Acesulfame",Global,ward_euclidean,6300.0,55410.05571814443,8,4,8,8,200000005869,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000007338,"Sweetener, Acesulfame",Global,ward_euclidean,6300.0,55410.05571814443,8,4,8,8,200000007208,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000007338,"Sweetener, Acesulfame",Global,ward_euclidean,6300.0,55410.05571814443,8,4,8,8,200000008653,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000007338,"Sweetener, Acesulfame",Global,ward_euclidean,6300.0,55410.05571814443,8,4,8,8,200000002455,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000007338,"Sweetener, Acesulfame",Global,ward_euclidean,6300.0,55410.05571814443,8,4,8,8,200000002785,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000007338,"Sweetener, Acesulfame",Global,ward_euclidean,6300.0,55410.05571814443,8,4,8,8,200000005954,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000007338,"Sweetener, Acesulfame",Global,ward_euclidean,6300.0,55410.05571814443,8,4,8,8,200000007090,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000007338,"Sweetener, Acesulfame",Global,ward_euclidean,6300.0,55410.05571814443,8,4,8,8,200000000422,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000007338,"Sweetener, Acesulfame",Global,ward_euclidean,6300.0,55410.05571814443,8,4,8,8,200000001014,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Acesulfame,K
200000009719,ORPHAN - SWT ASPARTAME,Global,ward_euclidean,2000.0,48828.039181818196,5,1,5,12,200000009719,0.9999999999999999,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000009719,ORPHAN - SWT ASPARTAME,Global,ward_euclidean,2000.0,48828.039181818196,5,1,5,12,200000000081,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000009719,ORPHAN - SWT ASPARTAME,Global,ward_euclidean,2000.0,48828.039181818196,5,1,5,12,200000000082,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000009719,ORPHAN - SWT ASPARTAME,Global,ward_euclidean,2000.0,48828.039181818196,5,1,5,12,200000005955,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000009719,ORPHAN - SWT ASPARTAME,Global,ward_euclidean,2000.0,48828.039181818196,5,1,5,12,200000007192,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000009719,ORPHAN - SWT ASPARTAME,Global,ward_euclidean,2000.0,48828.039181818196,5,1,5,12,200000007216,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000009719,ORPHAN - SWT ASPARTAME,Global,ward_euclidean,2000.0,48828.039181818196,5,1,5,12,200000007237,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000009719,ORPHAN - SWT ASPARTAME,Global,ward_euclidean,2000.0,48828.039181818196,5,1,5,12,200000000024,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000009719,ORPHAN - SWT ASPARTAME,Global,ward_euclidean,2000.0,48828.039181818196,5,1,5,12,200000000085,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000009719,ORPHAN - SWT ASPARTAME,Global,ward_euclidean,2000.0,48828.039181818196,5,1,5,12,200000001902,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000009719,ORPHAN - SWT ASPARTAME,Global,ward_euclidean,2000.0,48828.039181818196,5,1,5,12,200000001923,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000009719,ORPHAN - SWT ASPARTAME,Global,ward_euclidean,2000.0,48828.039181818196,5,1,5,12,200000005477,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000009719,ORPHAN - SWT ASPARTAME,Global,ward_euclidean,2000.0,48828.039181818196,5,1,5,12,200000005677,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000009719,ORPHAN - SWT ASPARTAME,Global,ward_euclidean,2000.0,48828.039181818196,5,1,5,12,200000007338,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000009719,ORPHAN - SWT ASPARTAME,Global,ward_euclidean,2000.0,48828.039181818196,5,1,5,12,200000000501,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000009719,ORPHAN - SWT ASPARTAME,Global,ward_euclidean,2000.0,48828.039181818196,5,1,5,12,200000003153,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000009719,ORPHAN - SWT ASPARTAME,Global,ward_euclidean,2000.0,48828.039181818196,5,1,5,12,200000003417,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000009719,ORPHAN - SWT ASPARTAME,Global,ward_euclidean,2000.0,48828.039181818196,5,1,5,12,200000005865,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000009719,ORPHAN - SWT ASPARTAME,Global,ward_euclidean,2000.0,48828.039181818196,5,1,5,12,200000005869,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000009719,ORPHAN - SWT ASPARTAME,Global,ward_euclidean,2000.0,48828.039181818196,5,1,5,12,200000007208,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000009719,ORPHAN - SWT ASPARTAME,Global,ward_euclidean,2000.0,48828.039181818196,5,1,5,12,200000008653,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000009719,ORPHAN - SWT ASPARTAME,Global,ward_euclidean,2000.0,48828.039181818196,5,1,5,12,200000002455,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
200000009719,ORPHAN - SWT ASPARTAME,Global,ward_euclidean,2000.0,48828.039181818196,5,1,5,12,200000002785,,,Ingredient,Sugars and Sweeteners,Sweeteners,High Intensity Sweeteners,Aspartame,Aspartame
