Specification Number,Specification description,Region,Type,Volume,Spend,Model 1,Model 2,Model 3,Model 4,variable,value,Cluster name,Level 0,Level 1,Level 2,Level 3
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000006846,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000007251,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000007252,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000007732,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000007977,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000000088,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000000574,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000001175,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000001439,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000001608,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000001610,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000001925,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000002804,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000005507,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000006808,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000000454,0.8686718256217713,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000001782,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000001786,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000001904,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000003126,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000003427,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000005843,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000007131,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000007288,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000010585,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000000289,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000000616,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000000620,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000000638,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000000723,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000005407,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000006341,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000006653,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000006961,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000007013,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000003306,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000006712,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000008049,CITRIC ACID POWDER ANHYDROUS-POWDER,Global,ward_euclidean,2300.0,12165.359197632693,0,2,0,17,200000007135,,,CITRIC ACID POWDER ANHYDROUS,POWDER,POWDER,POWDER
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000000088,0.9999999999999996,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000002395,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000006627,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000006843,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000006844,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000006846,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000007251,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000007252,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000007732,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000007977,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000008049,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000000574,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000001175,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000001439,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000001608,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000001610,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000001925,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000002804,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000005507,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000006808,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000000454,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000001782,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000001786,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000001904,0.9144259705440898,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000003126,0.9278167903666915,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000003427,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000005843,0.8949647435092635,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000007131,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000007288,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000010585,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000000289,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000000616,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000000620,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000000638,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000000723,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000005407,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000006341,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000006653,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000006961,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000007013,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000003306,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000006712,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000088,"Acid- Citric Acid, Anhydrous",Global,ward_euclidean,57025.0,91702.48310310247,1,6,1,0,200000007135,,,Acid," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"," Citric Acid, Anhydrous"
200000000574,ACID-GRANULAR-CITRIC ACID,Global,ward_euclidean,49750.0,91850.57433387084,7,4,7,14,200000000574,0.9999999999999988,,ACID,GRANULAR,CITRIC ACID,CITRIC ACID
200000000574,ACID-GRANULAR-CITRIC ACID,Global,ward_euclidean,49750.0,91850.57433387084,7,4,7,14,200000002395,,,ACID,GRANULAR,CITRIC ACID,CITRIC ACID
200000000574,ACID-GRANULAR-CITRIC ACID,Global,ward_euclidean,49750.0,91850.57433387084,7,4,7,14,200000006627,,,ACID,GRANULAR,CITRIC ACID,CITRIC ACID
200000000574,ACID-GRANULAR-CITRIC ACID,Global,ward_euclidean,49750.0,91850.57433387084,7,4,7,14,200000006843,,,ACID,GRANULAR,CITRIC ACID,CITRIC ACID
200000000574,ACID-GRANULAR-CITRIC ACID,Global,ward_euclidean,49750.0,91850.57433387084,7,4,7,14,200000006844,,,ACID,GRANULAR,CITRIC ACID,CITRIC ACID
200000000574,ACID-GRANULAR-CITRIC ACID,Global,ward_euclidean,49750.0,91850.57433387084,7,4,7,14,200000006846,,,ACID,GRANULAR,CITRIC ACID,CITRIC ACID
200000000574,ACID-GRANULAR-CITRIC ACID,Global,ward_euclidean,49750.0,91850.57433387084,7,4,7,14,200000007251,,,ACID,GRANULAR,CITRIC ACID,CITRIC ACID
200000000574,ACID-GRANULAR-CITRIC ACID,Global,ward_euclidean,49750.0,91850.57433387084,7,4,7,14,200000007252,,,ACID,GRANULAR,CITRIC ACID,CITRIC ACID
200000000574,ACID-GRANULAR-CITRIC ACID,Global,ward_euclidean,49750.0,91850.57433387084,7,4,7,14,200000007732,,,ACID,GRANULAR,CITRIC ACID,CITRIC ACID
200000000574,ACID-GRANULAR-CITRIC ACID,Global,ward_euclidean,49750.0,91850.57433387084,7,4,7,14,200000007977,,,ACID,GRANULAR,CITRIC ACID,CITRIC ACID
200000000574,ACID-GRANULAR-CITRIC ACID,Global,ward_euclidean,49750.0,91850.57433387084,7,4,7,14,200000008049,,,ACID,GRANULAR,CITRIC ACID,CITRIC ACID
200000000574,ACID-GRANULAR-CITRIC ACID,Global,ward_euclidean,49750.0,91850.57433387084,7,4,7,14,200000000088,,,ACID,GRANULAR,CITRIC ACID,CITRIC ACID
200000000574,ACID-GRANULAR-CITRIC ACID,Global,ward_euclidean,49750.0,91850.57433387084,7,4,7,14,200000001175,,,ACID,GRANULAR,CITRIC ACID,CITRIC ACID
200000000574,ACID-GRANULAR-CITRIC ACID,Global,ward_euclidean,49750.0,91850.57433387084,7,4,7,14,200000001439,,,ACID,GRANULAR,CITRIC ACID,CITRIC ACID
200000000574,ACID-GRANULAR-CITRIC ACID,Global,ward_euclidean,49750.0,91850.57433387084,7,4,7,14,200000001608,,,ACID,GRANULAR,CITRIC ACID,CITRIC ACID
