feature_name,Model 1,feature_imp_scaled_vals,Region,Model,Model 2
Storage - Bag/Pouch/Sachet - Total Shelf Life,0.0,0.5653188024451682,LA,Model 1,
anhydrous,0.0,0.30388248003807866,LA,Model 1,
"Particle size tests - Particle size, >600µm (#30) - Max",0.0,0.2580728122108662,LA,Model 1,
Total Solids %,0.0,0.21343746156026544,LA,Model 1,
citric,0.0,0.20250052144335517,LA,Model 1,
"Particle size tests - Particle size, >150µm (#100) - Max",0.0,0.19713834560730764,LA,Model 1,
non,0.0,0.17656072007316248,LA,Model 1,
citricacidgranular,0.0,0.14387023280440253,LA,Model 1,
granular,0.0,0.13968665265454777,LA,Model 1,
gmo,0.0,0.12728566004032493,LA,Model 1,
máx,0.0,0.12018199710130972,LA,Model 1,
others,0.0,0.1193443451473679,LA,Model 1,
laharm,0.0,0.0872327937063124,LA,Model 1,
po,0.0,0.08248157566811601,LA,Model 1,
acid,0.0,0.07061145250052143,LA,Model 1,
mesh,0.0,0.06973569507062213,LA,Model 1,
fcc,0.0,0.056061845855996065,LA,Model 1,
la,0.0,0.05359100657286033,LA,Model 1,
al,0.0,0.05207013012017263,LA,Model 1,
citricacidnongmo,0.0,0.04971160171354307,LA,Model 1,
harm,0.0,0.047320315967932555,LA,Model 1,
usp,0.0,0.04102154764387825,LA,Model 1,
encapsulated,0.0,0.03922457361977954,LA,Model 1,
retained,0.0,0.03745567731480738,LA,Model 1,
citricnon,0.0,0.0294571150722979,LA,Model 1,
additive,0.0,0.019256635700953574,LA,Model 1,
sieve,0.0,0.0179471443622614,LA,Model 1,
mm,0.0,0.0,LA,Model 1,
citricacid,0.0,0.0,LA,Model 1,
reported,0.0,0.0,LA,Model 1,
Storage - Bag/Pouch/Sachet - Min Remaining SL Upon Receipt,1.0,1.0,LA,Model 1,
Storage - Bag/Pouch/Sachet - Total Shelf Life,1.0,0.863083486820547,LA,Model 1,
"Particle size tests - Particle size, >150µm (#100) - Max",1.0,0.8548933768316906,LA,Model 1,
citric,1.0,0.49866314116895655,LA,Model 1,
powder,1.0,0.4930888873463941,LA,Model 1,
others,1.0,0.4445565443665487,LA,Model 1,
anhydrous,1.0,0.3801478750428447,LA,Model 1,
non,1.0,0.37639746004893304,LA,Model 1,
gmo,1.0,0.3238938024526747,LA,Model 1,
"Particle size tests - Particle size, >600µm (#30) - Max",1.0,0.2511554094131292,LA,Model 1,
acid,1.0,0.20826694775946344,LA,Model 1,
citricacidgranular,1.0,0.17410534845767553,LA,Model 1,
citricacidnongmo,1.0,0.1720940068153166,LA,Model 1,
granular,1.0,0.16158531171759866,LA,Model 1,
usp,1.0,0.11757685525819485,LA,Model 1,
laharm,1.0,0.11649101057272664,LA,Model 1,
citricnon,1.0,0.11446499729256272,LA,Model 1,
mesh,1.0,0.11371451970205458,LA,Model 1,
sieve,1.0,0.10833501483216493,LA,Model 1,
po,1.0,0.09941978873917726,LA,Model 1,
Total Solids %,1.0,0.08592701165103818,LA,Model 1,
fcc,1.0,0.08357560368498455,LA,Model 1,
harm,1.0,0.07617485650761575,LA,Model 1,
máx,1.0,0.05958693779422869,LA,Model 1,
retained,1.0,0.04654388765758336,LA,Model 1,
citricacid,1.0,0.034923520052344406,LA,Model 1,
al,1.0,0.0325430557864814,LA,Model 1,
encapsulated,1.0,0.03186507545759637,LA,Model 1,
additive,1.0,0.024105967249245488,LA,Model 1,
la,1.0,0.011902321329314956,LA,Model 1,
mm,1.0,0.0,LA,Model 1,
reported,1.0,0.0,LA,Model 1,
powder,2.0,1.0,LA,Model 1,
anhydrous,2.0,0.86567535117444,LA,Model 1,
Storage - Bag/Pouch/Sachet - Min Remaining SL Upon Receipt,2.0,0.6430169112990901,LA,Model 1,
"Particle size tests - Particle size, >150µm (#100) - Max",2.0,0.5668542169303643,LA,Model 1,
Total Solids %,2.0,0.4263435869385123,LA,Model 1,
others,2.0,0.3134463098596663,LA,Model 1,
citric,2.0,0.2661424489267873,LA,Model 1,
acid,2.0,0.26485668179022365,LA,Model 1,
"Particle size tests - Particle size, >600µm (#30) - Max",2.0,0.25085226047622183,LA,Model 1,
mesh,2.0,0.23829361791948583,LA,Model 1,
usp,2.0,0.19362313972305506,LA,Model 1,
fcc,2.0,0.1832995531022962,LA,Model 1,
Storage - Bag/Pouch/Sachet - Total Shelf Life,2.0,0.15292287893815834,LA,Model 1,
máx,2.0,0.1411779124952053,LA,Model 1,
gmo,2.0,0.12548088598774831,LA,Model 1,
retained,2.0,0.11266406865292912,LA,Model 1,
non,2.0,0.0972008179884837,LA,Model 1,
citricacidnongmo,2.0,0.09708960423792479,LA,Model 1,
sieve,2.0,0.08377572952815862,LA,Model 1,
la,2.0,0.0784215818226799,LA,Model 1,
citricnon,2.0,0.07070130483235094,LA,Model 1,
granular,2.0,0.06672825033534349,LA,Model 1,
citricacidgranular,2.0,0.06062738173325496,LA,Model 1,
additive,2.0,0.058109184667028295,LA,Model 1,
al,2.0,0.05407371428960514,LA,Model 1,
citricacid,2.0,0.036827639113649106,LA,Model 1,
po,2.0,0.035175320533916796,LA,Model 1,
encapsulated,2.0,0.03298282088004121,LA,Model 1,
laharm,2.0,0.025238712371735365,LA,Model 1,
harm,2.0,0.0,LA,Model 1,
mm,2.0,0.0,LA,Model 1,
reported,2.0,0.0,LA,Model 1,
Storage - Bag/Pouch/Sachet - Min Remaining SL Upon Receipt,,1.0,MEU,Model 2,0.0
Storage - Bag/Pouch/Sachet - Total Shelf Life,,0.621347951351332,MEU,Model 2,0.0
water,,0.5367529079335822,MEU,Model 2,0.0
comparision,,0.36715909340868885,MEU,Model 2,0.0
colour,,0.3169680076855829,MEU,Model 2,0.0
"Standard Composition - CITRIC ACID - Value, %",,0.30539120173465323,MEU,Model 2,0.0
eur,,0.26027005108065226,MEU,Model 2,0.0
citricacid,,0.25210814905457696,MEU,Model 2,0.0
fischer,,0.23733952368806258,MEU,Model 2,0.0
others,,0.20133812004278231,MEU,Model 2,0.0
additive,,0.1929942921455753,MEU,Model 2,0.0
acid,,0.17742784316518123,MEU,Model 2,0.0
karl,,0.17249715958617873,MEU,Model 2,0.0
Total Solids %,,0.1571245021051576,MEU,Model 2,0.0
Quantitative - Assay (anhydrous basis) - Max,,0.15027184516306719,MEU,Model 2,0.0
ph,,0.1339710495236431,MEU,Model 2,0.0
citric,,0.11965623070421505,MEU,Model 2,0.0
min,,0.10883531997008318,MEU,Model 2,0.0
Quantitative - Moisture - Max,,0.09549328256109627,MEU,Model 2,0.0
monograph,,0.09456959216187422,MEU,Model 2,0.0
non,,0.07689940723467188,MEU,Model 2,0.0
anhydrous,,0.0665664656364102,MEU,Model 2,0.0
"Quantitative - Ash, sulphated - Max",,0.05432593691052784,MEU,Model 2,0.0
mediumgran,,0.05038287820552481,MEU,Model 2,0.0
fcc,,0.04959095202508746,MEU,Model 2,0.0
citricacidnon,,0.0492526983563288,MEU,Model 2,0.0
monohydrate,,0.0483881366511878,MEU,Model 2,0.0
fine,,0.03916706817613872,MEU,Model 2,0.0
Quantitative - Sulphates - Max,,0.035261953312878944,MEU,Model 2,0.0
monohydrated,,0.03525721274997674,MEU,Model 2,0.0
gmo,,0.030015189398735296,MEU,Model 2,0.0
citricacidmonohydrate,,0.027097575336000126,MEU,Model 2,0.0
harmonize,,0.02603368682382433,MEU,Model 2,0.0
soln,,0.021304262366326945,MEU,Model 2,0.0
jab,,0.01859267638530114,MEU,Model 2,0.0
use,,0.01830437702162096,MEU,Model 2,0.0
harmonized,,0.015889636710362434,MEU,Model 2,0.0
crystals,,0.01587481093683518,MEU,Model 2,0.0
comparison,,0.013354977282986744,MEU,Model 2,0.0
powder,,0.013162209150537008,MEU,Model 2,0.0
cformin,,0.012053065630557542,MEU,Model 2,0.0
granular,,0.011608100700752702,MEU,Model 2,0.0
encapsulated,,0.011189376583352542,MEU,Model 2,0.0
thiswillbeharmonizedto,,0.0077301524992777195,MEU,Model 2,0.0
jecfa,,0.006454883869909411,MEU,Model 2,0.0
proposed,,0.005260906211150714,MEU,Model 2,0.0
citricacidmonohydratedfinegranular,,0.005106475793819283,MEU,Model 2,0.0
encaps,,0.0031654383974661447,MEU,Model 2,0.0
color,,0.0,MEU,Model 2,0.0
ngm,,0.0,MEU,Model 2,0.0
hplc,,0.0,MEU,Model 2,0.0
opalescencesolution,,0.0,MEU,Model 2,0.0
aocs,,0.0,MEU,Model 2,0.0
proposedharmonizeto,,0.0,MEU,Model 2,0.0
donot,,0.0,MEU,Model 2,0.0
gran,,0.0,MEU,Model 2,0.0
comparativesolution,,0.0,MEU,Model 2,0.0
medium,,0.0,MEU,Model 2,0.0
anhydrous,,1.0,MEU,Model 2,1.0
comparision,,0.9588545730624652,MEU,Model 2,1.0
others,,0.9084757663291428,MEU,Model 2,1.0
water,,0.8704922538388663,MEU,Model 2,1.0
eur,,0.8624698345096701,MEU,Model 2,1.0
Storage - Bag/Pouch/Sachet - Min Remaining SL Upon Receipt,,0.7472073684243086,MEU,Model 2,1.0
Storage - Bag/Pouch/Sachet - Total Shelf Life,,0.6406968699885119,MEU,Model 2,1.0
mediumgran,,0.5857888496232704,MEU,Model 2,1.0
colour,,0.5239073877396744,MEU,Model 2,1.0
citric,,0.5144265439942519,MEU,Model 2,1.0
Quantitative - Assay (anhydrous basis) - Max,,0.4592559867523125,MEU,Model 2,1.0
Total Solids %,,0.39083977847110263,MEU,Model 2,1.0
karl,,0.32709522681139647,MEU,Model 2,1.0
fischer,,0.31477413621054573,MEU,Model 2,1.0
fine,,0.30930944491004364,MEU,Model 2,1.0
monograph,,0.3050453601943664,MEU,Model 2,1.0
"Standard Composition - CITRIC ACID - Value, %",,0.2566020899575641,MEU,Model 2,1.0
monohydrate,,0.23372436039164987,MEU,Model 2,1.0
min,,0.22367417055085506,MEU,Model 2,1.0
acid,,0.21345296019894006,MEU,Model 2,1.0
Quantitative - Moisture - Max,,0.1997068579322208,MEU,Model 2,1.0
Quantitative - Sulphates - Max,,0.17829823566327616,MEU,Model 2,1.0
jecfa,,0.171313909096934,MEU,Model 2,1.0
citricacid,,0.16941317448784274,MEU,Model 2,1.0
ph,,0.16549878325693895,MEU,Model 2,1.0
additive,,0.15125416716856516,MEU,Model 2,1.0
fcc,,0.1348157736872195,MEU,Model 2,1.0
monohydrated,,0.12354123264506855,MEU,Model 2,1.0
cformin,,0.11764474026196037,MEU,Model 2,1.0
citricacidnon,,0.1146977414152822,MEU,Model 2,1.0
opalescencesolution,,0.10627861185741885,MEU,Model 2,1.0
citricacidmonohydratedfinegranular,,0.10155623147678912,MEU,Model 2,1.0
medium,,0.09624596237835825,MEU,Model 2,1.0
comparativesolution,,0.08767076433100456,MEU,Model 2,1.0
hplc,,0.07595881939777396,MEU,Model 2,1.0
comparison,,0.06600724906008604,MEU,Model 2,1.0
powder,,0.057688964306614236,MEU,Model 2,1.0
harmonize,,0.05578330975988849,MEU,Model 2,1.0
use,,0.04889525109856787,MEU,Model 2,1.0
proposed,,0.04871393324184994,MEU,Model 2,1.0
non,,0.04245226196489316,MEU,Model 2,1.0
citricacidmonohydrate,,0.029520730111445084,MEU,Model 2,1.0
color,,0.027449515271525633,MEU,Model 2,1.0
donot,,0.025953877024213805,MEU,Model 2,1.0
proposedharmonizeto,,0.024195702747685194,MEU,Model 2,1.0
harmonized,,0.021633929408932395,MEU,Model 2,1.0
jab,,0.010375544585442131,MEU,Model 2,1.0
granular,,0.0083398081955831,MEU,Model 2,1.0
thiswillbeharmonizedto,,0.006286828556144856,MEU,Model 2,1.0
soln,,0.0,MEU,Model 2,1.0
encaps,,0.0,MEU,Model 2,1.0
"Quantitative - Ash, sulphated - Max",,0.0,MEU,Model 2,1.0
ngm,,0.0,MEU,Model 2,1.0
encapsulated,,0.0,MEU,Model 2,1.0
gmo,,0.0,MEU,Model 2,1.0
crystals,,0.0,MEU,Model 2,1.0
aocs,,0.0,MEU,Model 2,1.0
gran,,0.0,MEU,Model 2,1.0
fischer,,1.0,MEU,Model 2,2.0
citricacid,,0.7818035386322892,MEU,Model 2,2.0
others,,0.58356311668725,MEU,Model 2,2.0
karl,,0.5663622834821703,MEU,Model 2,2.0
additive,,0.4820110265318697,MEU,Model 2,2.0
Storage - Bag/Pouch/Sachet - Min Remaining SL Upon Receipt,,0.47819666899152585,MEU,Model 2,2.0
water,,0.3887269352280861,MEU,Model 2,2.0
Storage - Bag/Pouch/Sachet - Total Shelf Life,,0.32531309170400874,MEU,Model 2,2.0
Quantitative - Moisture - Max,,0.30980523462254744,MEU,Model 2,2.0
"Standard Composition - CITRIC ACID - Value, %",,0.27640954410774493,MEU,Model 2,2.0
colour,,0.2752076794608683,MEU,Model 2,2.0
Total Solids %,,0.2605358919360509,MEU,Model 2,2.0
citric,,0.22680247752608443,MEU,Model 2,2.0
comparision,,0.21837225624087495,MEU,Model 2,2.0
eur,,0.1730404638009855,MEU,Model 2,2.0
"Quantitative - Ash, sulphated - Max",,0.14373588484821434,MEU,Model 2,2.0
ph,,0.1320819578443135,MEU,Model 2,2.0
acid,,0.12108407824533275,MEU,Model 2,2.0
fcc,,0.1167190599545327,MEU,Model 2,2.0
min,,0.09540807772499484,MEU,Model 2,2.0
jecfa,,0.0953033985982798,MEU,Model 2,2.0
monograph,,0.0743478128391286,MEU,Model 2,2.0
Quantitative - Assay (anhydrous basis) - Max,,0.07104124758208448,MEU,Model 2,2.0
anhydrous,,0.0651731268963945,MEU,Model 2,2.0
Quantitative - Sulphates - Max,,0.05808147514981634,MEU,Model 2,2.0
monohydrate,,0.048372552372321145,MEU,Model 2,2.0
use,,0.03380528241888783,MEU,Model 2,2.0
fine,,0.03185882217005241,MEU,Model 2,2.0
mediumgran,,0.029386928110826577,MEU,Model 2,2.0
harmonized,,0.026431976803439297,MEU,Model 2,2.0
powder,,0.02409090553846966,MEU,Model 2,2.0
granular,,0.023444285676657288,MEU,Model 2,2.0
medium,,0.02117955189472494,MEU,Model 2,2.0
harmonize,,0.018385990922523673,MEU,Model 2,2.0
cformin,,0.017205791723378678,MEU,Model 2,2.0
encapsulated,,0.016034725955370265,MEU,Model 2,2.0
proposedharmonizeto,,0.015125084624162115,MEU,Model 2,2.0
citricacidmonohydrate,,0.013263287316457477,MEU,Model 2,2.0
citricacidnon,,0.013016052214330076,MEU,Model 2,2.0
soln,,0.012956238646310044,MEU,Model 2,2.0
donot,,0.012107916648869059,MEU,Model 2,2.0
thiswillbeharmonizedto,,0.010345080238456416,MEU,Model 2,2.0
color,,0.010165121827269433,MEU,Model 2,2.0
gmo,,0.009678749559487304,MEU,Model 2,2.0
non,,0.008880116170079054,MEU,Model 2,2.0
proposed,,0.007404724884030279,MEU,Model 2,2.0
citricacidmonohydratedfinegranular,,0.007117365763507705,MEU,Model 2,2.0
encaps,,0.006036765947707363,MEU,Model 2,2.0
jab,,0.0029023762057142355,MEU,Model 2,2.0
aocs,,0.0,MEU,Model 2,2.0
comparativesolution,,0.0,MEU,Model 2,2.0
opalescencesolution,,0.0,MEU,Model 2,2.0
crystals,,0.0,MEU,Model 2,2.0
ngm,,0.0,MEU,Model 2,2.0
monohydrated,,0.0,MEU,Model 2,2.0
hplc,,0.0,MEU,Model 2,2.0
comparison,,0.0,MEU,Model 2,2.0
gran,,0.0,MEU,Model 2,2.0
water,,1.0,MEU,Model 2,3.0
colour,,0.9708814677438855,MEU,Model 2,3.0
comparision,,0.9179005165945674,MEU,Model 2,3.0
monograph,,0.7706294259294839,MEU,Model 2,3.0
monohydrate,,0.7410639373735441,MEU,Model 2,3.0
ph,,0.6609386988278404,MEU,Model 2,3.0
eur,,0.5480137626935041,MEU,Model 2,3.0
Storage - Bag/Pouch/Sachet - Total Shelf Life,,0.5215782236009953,MEU,Model 2,3.0
Storage - Bag/Pouch/Sachet - Min Remaining SL Upon Receipt,,0.49909764856517924,MEU,Model 2,3.0
karl,,0.46235091586479476,MEU,Model 2,3.0
fischer,,0.3243816359378376,MEU,Model 2,3.0
Total Solids %,,0.2872828913792831,MEU,Model 2,3.0
citricacidmonohydrate,,0.27475155608747515,MEU,Model 2,3.0
others,,0.27102284577600644,MEU,Model 2,3.0
citric,,0.21941576265317264,MEU,Model 2,3.0
anhydrous,,0.20090942896738578,MEU,Model 2,3.0
harmonize,,0.18145522012022888,MEU,Model 2,3.0
fcc,,0.17003708701139114,MEU,Model 2,3.0
additive,,0.1478242540633169,MEU,Model 2,3.0
citricacid,,0.14298023804179377,MEU,Model 2,3.0
"Standard Composition - CITRIC ACID - Value, %",,0.13345438224853856,MEU,Model 2,3.0
Quantitative - Moisture - Max,,0.10611512748342061,MEU,Model 2,3.0
min,,0.09703618826500321,MEU,Model 2,3.0
"Quantitative - Ash, sulphated - Max",,0.09447162761629792,MEU,Model 2,3.0
fine,,0.0941145476569898,MEU,Model 2,3.0
proposed,,0.09367915097774732,MEU,Model 2,3.0
monohydrated,,0.0923113247028431,MEU,Model 2,3.0
opalescencesolution,,0.08632233254237903,MEU,Model 2,3.0
Quantitative - Assay (anhydrous basis) - Max,,0.08223135195964297,MEU,Model 2,3.0
acid,,0.07826277396673215,MEU,Model 2,3.0
jecfa,,0.07600042668164184,MEU,Model 2,3.0
color,,0.07214588036344648,MEU,Model 2,3.0
citricacidmonohydratedfinegranular,,0.061778964907575236,MEU,Model 2,3.0
hplc,,0.05908252099994607,MEU,Model 2,3.0
harmonized,,0.05856496494472741,MEU,Model 2,3.0
comparison,,0.05396271296383791,MEU,Model 2,3.0
thiswillbeharmonizedto,,0.052506282065736036,MEU,Model 2,3.0
donot,,0.04559861824752365,MEU,Model 2,3.0
Quantitative - Sulphates - Max,,0.042921144750391466,MEU,Model 2,3.0
mediumgran,,0.03329396681192435,MEU,Model 2,3.0
use,,0.032561067948368085,MEU,Model 2,3.0
jab,,0.02434020309689152,MEU,Model 2,3.0
proposedharmonizeto,,0.023342810899724835,MEU,Model 2,3.0
cformin,,0.02140007387050225,MEU,Model 2,3.0
powder,,0.01928812607029329,MEU,Model 2,3.0
medium,,0.016724177485984773,MEU,Model 2,3.0
granular,,0.011921032457546284,MEU,Model 2,3.0
citricacidnon,,0.00976617749354979,MEU,Model 2,3.0
aocs,,0.0,MEU,Model 2,3.0
soln,,0.0,MEU,Model 2,3.0
encapsulated,,0.0,MEU,Model 2,3.0
comparativesolution,,0.0,MEU,Model 2,3.0
ngm,,0.0,MEU,Model 2,3.0
crystals,,0.0,MEU,Model 2,3.0
encaps,,0.0,MEU,Model 2,3.0
gmo,,0.0,MEU,Model 2,3.0
non,,0.0,MEU,Model 2,3.0
gran,,0.0,MEU,Model 2,3.0
Storage - Bag/Pouch/Sachet - Min Remaining SL Upon Receipt,,1.0,MEU,Model 2,4.0
harmonize,,0.9986354672139237,MEU,Model 2,4.0
colour,,0.821455129328401,MEU,Model 2,4.0
comparision,,0.8120383328141502,MEU,Model 2,4.0
eur,,0.6980385371683768,MEU,Model 2,4.0
water,,0.684873267157658,MEU,Model 2,4.0
Quantitative - Sulphates - Max,,0.6445542710465931,MEU,Model 2,4.0
Storage - Bag/Pouch/Sachet - Total Shelf Life,,0.5675417135380356,MEU,Model 2,4.0
proposed,,0.5261476687865995,MEU,Model 2,4.0
citric,,0.520604844235762,MEU,Model 2,4.0
monohydrated,,0.4658582838211787,MEU,Model 2,4.0
jecfa,,0.45275387083276486,MEU,Model 2,4.0
others,,0.43607939663403705,MEU,Model 2,4.0
fischer,,0.42383088758980214,MEU,Model 2,4.0
"Quantitative - Ash, sulphated - Max",,0.3932901417066923,MEU,Model 2,4.0
proposedharmonizeto,,0.339275570927606,MEU,Model 2,4.0
Total Solids %,,0.33731547212031693,MEU,Model 2,4.0
"Standard Composition - CITRIC ACID - Value, %",,0.3214508139355281,MEU,Model 2,4.0
fcc,,0.29553453755571996,MEU,Model 2,4.0
acid,,0.25687589629156704,MEU,Model 2,4.0
monograph,,0.21812848022352985,MEU,Model 2,4.0
karl,,0.2148448808968224,MEU,Model 2,4.0
ph,,0.20133316917513522,MEU,Model 2,4.0
opalescencesolution,,0.19290923515900169,MEU,Model 2,4.0
min,,0.18827526467318667,MEU,Model 2,4.0
citricacidmonohydratedfinegranular,,0.173167434224328,MEU,Model 2,4.0
citricacidnon,,0.1450394799172893,MEU,Model 2,4.0
monohydrate,,0.1301744795361002,MEU,Model 2,4.0
additive,,0.12145007836140062,MEU,Model 2,4.0
anhydrous,,0.1178336954383219,MEU,Model 2,4.0
hplc,,0.1098703747856747,MEU,Model 2,4.0
gmo,,0.09662049077530385,MEU,Model 2,4.0
mediumgran,,0.09032199473398923,MEU,Model 2,4.0
comparison,,0.08642380969314738,MEU,Model 2,4.0
citricacidmonohydrate,,0.07228968518054672,MEU,Model 2,4.0
citricacid,,0.07192588458922616,MEU,Model 2,4.0
Quantitative - Assay (anhydrous basis) - Max,,0.06222089928217681,MEU,Model 2,4.0
color,,0.06069101580216186,MEU,Model 2,4.0
Quantitative - Moisture - Max,,0.05109042037581664,MEU,Model 2,4.0
harmonized,,0.04357354162496518,MEU,Model 2,4.0
use,,0.041169190073391884,MEU,Model 2,4.0
granular,,0.037231367375351335,MEU,Model 2,4.0
non,,0.03496252711091906,MEU,Model 2,4.0
jab,,0.01976874365742737,MEU,Model 2,4.0
thiswillbeharmonizedto,,0.01188667214502029,MEU,Model 2,4.0
fine,,0.0066474176423639356,MEU,Model 2,4.0
powder,,0.0,MEU,Model 2,4.0
soln,,0.0,MEU,Model 2,4.0
aocs,,0.0,MEU,Model 2,4.0
comparativesolution,,0.0,MEU,Model 2,4.0
cformin,,0.0,MEU,Model 2,4.0
medium,,0.0,MEU,Model 2,4.0
encapsulated,,0.0,MEU,Model 2,4.0
encaps,,0.0,MEU,Model 2,4.0
donot,,0.0,MEU,Model 2,4.0
crystals,,0.0,MEU,Model 2,4.0
ngm,,0.0,MEU,Model 2,4.0
gran,,0.0,MEU,Model 2,4.0
water,,1.0,MEU,Model 2,5.0
eur,,0.6157746769923832,MEU,Model 2,5.0
ph,,0.6111472802670762,MEU,Model 2,5.0
comparision,,0.6078535323592436,MEU,Model 2,5.0
min,,0.5525345205233153,MEU,Model 2,5.0
Storage - Bag/Pouch/Sachet - Min Remaining SL Upon Receipt,,0.53179602985868,MEU,Model 2,5.0
Storage - Bag/Pouch/Sachet - Total Shelf Life,,0.517187704079021,MEU,Model 2,5.0
harmonized,,0.5032846371450006,MEU,Model 2,5.0
Total Solids %,,0.4915646754766685,MEU,Model 2,5.0
use,,0.4300442269295666,MEU,Model 2,5.0
acid,,0.42380203071542843,MEU,Model 2,5.0
color,,0.3954927412684876,MEU,Model 2,5.0
comparison,,0.3673755072227388,MEU,Model 2,5.0
thiswillbeharmonizedto,,0.3599414036470679,MEU,Model 2,5.0
fcc,,0.27134846535456997,MEU,Model 2,5.0
Quantitative - Assay (anhydrous basis) - Max,,0.27019839938543083,MEU,Model 2,5.0
fischer,,0.26218278316875565,MEU,Model 2,5.0
citricacid,,0.19424212920775316,MEU,Model 2,5.0
citric,,0.19278737198286813,MEU,Model 2,5.0
others,,0.18943799311204843,MEU,Model 2,5.0
colour,,0.17634683460629327,MEU,Model 2,5.0
donot,,0.1683848652350187,MEU,Model 2,5.0
Quantitative - Moisture - Max,,0.14944942971790423,MEU,Model 2,5.0
jecfa,,0.14338178634060533,MEU,Model 2,5.0
comparativesolution,,0.1359700794500035,MEU,Model 2,5.0
fine,,0.12779202402434248,MEU,Model 2,5.0
karl,,0.11323295235455193,MEU,Model 2,5.0
crystals,,0.09288214597336407,MEU,Model 2,5.0
soln,,0.09288214597336407,MEU,Model 2,5.0
powder,,0.09085500993296385,MEU,Model 2,5.0
mediumgran,,0.08586908615899767,MEU,Model 2,5.0
additive,,0.08120172758223235,MEU,Model 2,5.0
"Standard Composition - CITRIC ACID - Value, %",,0.07904394277030832,MEU,Model 2,5.0
anhydrous,,0.0747621759456939,MEU,Model 2,5.0
granular,,0.06942436716729233,MEU,Model 2,5.0
monograph,,0.06756832370742782,MEU,Model 2,5.0
cformin,,0.06256326269206279,MEU,Model 2,5.0
monohydrated,,0.05519089905452154,MEU,Model 2,5.0
proposed,,0.05145235431080544,MEU,Model 2,5.0
citricacidmonohydrate,,0.04802277374663909,MEU,Model 2,5.0
"Quantitative - Ash, sulphated - Max",,0.042065476536692854,MEU,Model 2,5.0
harmonize,,0.03710987383755464,MEU,Model 2,5.0
citricacidmonohydratedfinegranular,,0.035485100558154396,MEU,Model 2,5.0
Quantitative - Sulphates - Max,,0.03504618016833037,MEU,Model 2,5.0
opalescencesolution,,0.03044373050640556,MEU,Model 2,5.0
hplc,,0.027716828773889902,MEU,Model 2,5.0
monohydrate,,0.027521819886171844,MEU,Model 2,5.0
citricacidnon,,0.01653010776413859,MEU,Model 2,5.0
non,,0.011544877068644713,MEU,Model 2,5.0
ngm,,0.0,MEU,Model 2,5.0
medium,,0.0,MEU,Model 2,5.0
jab,,0.0,MEU,Model 2,5.0
gmo,,0.0,MEU,Model 2,5.0
aocs,,0.0,MEU,Model 2,5.0
encapsulated,,0.0,MEU,Model 2,5.0
proposedharmonizeto,,0.0,MEU,Model 2,5.0
encaps,,0.0,MEU,Model 2,5.0
gran,,0.0,MEU,Model 2,5.0
water,,1.0,MEU,Model 2,6.0
colour,,0.8244921284557643,MEU,Model 2,6.0
comparision,,0.7052356099907062,MEU,Model 2,6.0
opalescencesolution,,0.5929976152258906,MEU,Model 2,6.0
Storage - Bag/Pouch/Sachet - Min Remaining SL Upon Receipt,,0.5883957951540076,MEU,Model 2,6.0
citricacidmonohydratedfinegranular,,0.5603798390125545,MEU,Model 2,6.0
min,,0.5297778668111984,MEU,Model 2,6.0
eur,,0.5270880517223032,MEU,Model 2,6.0
Storage - Bag/Pouch/Sachet - Total Shelf Life,,0.43274235031439146,MEU,Model 2,6.0
others,,0.40641343841707434,MEU,Model 2,6.0
fischer,,0.3873850280515905,MEU,Model 2,6.0
ph,,0.3801543127070722,MEU,Model 2,6.0
hplc,,0.34787521455637005,MEU,Model 2,6.0
Quantitative - Moisture - Max,,0.32886656338357895,MEU,Model 2,6.0
granular,,0.3273095670532122,MEU,Model 2,6.0
Quantitative - Assay (anhydrous basis) - Max,,0.3024791926189433,MEU,Model 2,6.0
Total Solids %,,0.2978320714927556,MEU,Model 2,6.0
monohydrated,,0.2965392106639467,MEU,Model 2,6.0
anhydrous,,0.2922441626802433,MEU,Model 2,6.0
comparativesolution,,0.28814387335633274,MEU,Model 2,6.0
"Standard Composition - CITRIC ACID - Value, %",,0.2811703764673173,MEU,Model 2,6.0
karl,,0.2497407953376228,MEU,Model 2,6.0
acid,,0.22530153943663644,MEU,Model 2,6.0
fine,,0.22189362050513542,MEU,Model 2,6.0
citric,,0.22161032453974616,MEU,Model 2,6.0
monograph,,0.2179655008649161,MEU,Model 2,6.0
gmo,,0.15719541592309777,MEU,Model 2,6.0
mediumgran,,0.15140495211805596,MEU,Model 2,6.0
"Quantitative - Ash, sulphated - Max",,0.15003426584032334,MEU,Model 2,6.0
additive,,0.1447430840033877,MEU,Model 2,6.0
proposedharmonizeto,,0.14345416277210984,MEU,Model 2,6.0
thiswillbeharmonizedto,,0.1425051718559923,MEU,Model 2,6.0
monohydrate,,0.10091526093920354,MEU,Model 2,6.0
fcc,,0.08851985551572254,MEU,Model 2,6.0
citricacid,,0.08322173214442591,MEU,Model 2,6.0
jecfa,,0.08229092850328562,MEU,Model 2,6.0
color,,0.07768679961822586,MEU,Model 2,6.0
citricacidnon,,0.0720536020427456,MEU,Model 2,6.0
harmonized,,0.06410436476312427,MEU,Model 2,6.0
citricacidmonohydrate,,0.06208254840015798,MEU,Model 2,6.0
harmonize,,0.058780867394419734,MEU,Model 2,6.0
proposed,,0.05221429264028149,MEU,Model 2,6.0
